timestamp,city,aqi,wind_speed,humidity
2025-05-25 08:29:35.220512+0700,Hồ Chí Minh,55,7.4 km/h,74%
2025-05-25 09:34:46.504375+0700,Hồ Chí Minh,44,9.2 km/h,72%
2025-05-25 10:24:26.804794+0700,Hồ Chí Minh,38,11.1 km/h,67%
2025-05-25 11:05:46.657432+0700,Hồ Chí Minh,38,9.7 km/h,68%
2025-05-25 12:01:42.284372+0700,Hồ Chí Minh,38,9.7 km/h,68%
2025-05-25 13:01:49.981083+0700,Hồ Chí Minh,30,29.6 km/h,79%
2025-05-25 14:01:44.110993+0700,Hồ Chí Minh,22,29.6 km/h,79%
2025-05-25 15:02:22.526278+0700,Hồ Chí Minh,28,13.0 km/h,73%
2025-05-25 16:01:44.370071+0700,Hồ Chí Minh,33,13.0 km/h,73%
2025-05-25 17:01:47.675999+0700,Hồ Chí Minh,25,11.1 km/h,72%
2025-05-25 18:01:45.024019+0700,Hồ Chí Minh,17,19.3 km/h,71%
2025-05-25 19:02:02.007271+0700,Hồ Chí Minh,14,16.7 km/h,76%
2025-05-25 20:07:14.434845+0700,Hồ Chí Minh,17,14.8 km/h,74%
2025-05-25 21:01:55.878773+0700,Hồ Chí Minh,17,14.8 km/h,74%
2025-05-25 22:01:42.351479+0700,Hồ Chí Minh,28,11.1 km/h,78%
2025-05-25 23:01:45.143095+0700,Hồ Chí Minh,33,11.1 km/h,78%
2025-05-26 00:01:43.440485+0700,Hồ Chí Minh,28,14.8 km/h,88%
2025-05-26 01:01:47.224752+0700,Hồ Chí Minh,33,11.1 km/h,88%
2025-05-26 02:01:37.952361+0700,Hồ Chí Minh,33,5.5 km/h,86%
2025-05-26 03:01:33.827980+0700,Hồ Chí Minh,44,11.1 km/h,86%
2025-05-26 04:01:56.028942+0700,Hồ Chí Minh,56,11.1 km/h,86%
2025-05-26 05:01:40.642777+0700,Hồ Chí Minh,50,9.2 km/h,87%
2025-05-26 06:01:57.976455+0700,Hồ Chí Minh,54,14.8 km/h,86%
2025-05-26 07:05:15.303479+0700,Hồ Chí Minh,58,16.7 km/h,82%
2025-05-26 08:29:35.812341+0700,Hồ Chí Minh,57,7.4 km/h,77%
2025-05-26 09:31:37.110151+0700,Hồ Chí Minh,55,9.2 km/h,84%
2025-05-26 10:22:14.558150+0700,Hồ Chí Minh,50,11.1 km/h,74%
2025-05-26 11:04:53.882219+0700,Hồ Chí Minh,50,7.4 km/h,66%
2025-05-26 12:01:51.173247+0700,Hồ Chí Minh,52,7.4 km/h,62%
2025-05-26 13:02:04.304906+0700,Hồ Chí Minh,44,11.1 km/h,55%
2025-05-26 14:01:49.565237+0700,Hồ Chí Minh,33,11.1 km/h,55%
2025-05-26 15:03:44.152227+0700,Hồ Chí Minh,17,14.8 km/h,52%
2025-05-26 17:05:32.466646+0700,Hồ Chí Minh,28,16.7 km/h,62%
2025-05-26 18:01:38.160299+0700,Hồ Chí Minh,28,16.7 km/h,62%
2025-05-26 19:02:07.228146+0700,Hồ Chí Minh,22,16.1 km/h,74%
2025-05-26 20:09:34.130153+0700,Hồ Chí Minh,44,13.0 km/h,75%
2025-05-26 21:01:56.676381+0700,Hồ Chí Minh,44,13.0 km/h,76%
2025-05-26 22:01:52.461737+0700,Hồ Chí Minh,53,11.1 km/h,76%
2025-05-26 23:01:50.907583+0700,Hồ Chí Minh,53,9.2 km/h,78%
2025-05-27 00:01:43.374490+0700,Hồ Chí Minh,44,9.2 km/h,78%
2025-05-27 01:01:50.298054+0700,Hồ Chí Minh,33,11.1 km/h,79%
2025-05-27 02:01:41.768215+0700,Hồ Chí Minh,28,11.1 km/h,79%
2025-05-27 03:01:51.137993+0700,Hồ Chí Minh,28,9.2 km/h,80%
2025-05-27 04:01:37.582564+0700,Hồ Chí Minh,28,9.2 km/h,80%
2025-05-27 05:01:34.908818+0700,Hồ Chí Minh,30,11.1 km/h,80%
2025-05-27 06:01:53.115221+0700,Hồ Chí Minh,28,11.1 km/h,77%
2025-05-27 07:04:40.536956+0700,Hồ Chí Minh,39,7.4 km/h,77%
2025-05-27 08:29:15.188502+0700,Hồ Chí Minh,59,12.9 km/h,71%
2025-05-27 09:30:38.601222+0700,Hồ Chí Minh,44,11.1 km/h,68%
2025-05-27 10:19:35.198159+0700,Hồ Chí Minh,39,11.1 km/h,68%
2025-05-27 11:04:58.237123+0700,Hồ Chí Minh,39,9.2 km/h,66%
2025-05-27 12:01:44.534749+0700,Hồ Chí Minh,38,9.2 km/h,66%
2025-05-27 13:01:55.449907+0700,Hồ Chí Minh,33,14.8 km/h,65%
2025-05-27 14:01:45.511173+0700,Hồ Chí Minh,33,14.8 km/h,65%
2025-05-27 15:01:51.401136+0700,Hồ Chí Minh,44,16.7 km/h,68%
2025-05-27 16:02:04.094857+0700,Hồ Chí Minh,50,16.7 km/h,68%
2025-05-27 17:02:07.496782+0700,Hồ Chí Minh,47,16.7 km/h,69%
2025-05-27 18:01:36.024551+0700,Hồ Chí Minh,47,18.5 km/h,73%
2025-05-27 19:02:04.524145+0700,Hồ Chí Minh,44,20.4 km/h,74%
2025-05-27 20:11:05.339278+0700,Hồ Chí Minh,38,16.7 km/h,72%
2025-05-27 21:01:51.144272+0700,Hồ Chí Minh,39,16.7 km/h,72%
2025-05-27 22:03:21.983298+0700,Hồ Chí Minh,28,14.8 km/h,75%
2025-05-27 23:01:46.488607+0700,Hồ Chí Minh,54,18.5 km/h,75%
2025-05-28 00:01:48.154684+0700,Hồ Chí Minh,52,16.7 km/h,75%
2025-05-28 01:01:51.473639+0700,Hồ Chí Minh,44,16.7 km/h,75%
2025-05-28 02:01:47.913127+0700,Hồ Chí Minh,39,9.2 km/h,76%
2025-05-28 03:01:54.992179+0700,Hồ Chí Minh,50,3.7 km/h,77%
2025-05-28 04:01:42.218454+0700,Hồ Chí Minh,54,3.7 km/h,77%
2025-05-28 05:01:40.658279+0700,Hồ Chí Minh,60,3.7 km/h,77%
2025-05-28 06:01:48.119658+0700,Hồ Chí Minh,64,3.7 km/h,80%
2025-05-28 07:05:14.527543+0700,Hồ Chí Minh,79,5.5 km/h,78%
2025-05-28 08:29:26.732292+0700,Hồ Chí Minh,117,4.8 km/h,73%
2025-05-28 09:31:13.944994+0700,Hồ Chí Minh,124,3.7 km/h,72%
2025-05-28 10:20:38.738455+0700,Hồ Chí Minh,113,6.4 km/h,70%
2025-05-28 11:03:29.658904+0700,Hồ Chí Minh,113,6.4 km/h,66%
2025-05-28 12:01:50.674772+0700,Hồ Chí Minh,87,11.1 km/h,67%
2025-05-28 13:02:02.186137+0700,Hồ Chí Minh,65,14.8 km/h,66%
2025-05-28 14:01:52.238553+0700,Hồ Chí Minh,57,14.8 km/h,66%
2025-05-28 15:02:03.116231+0700,Hồ Chí Minh,55,14.8 km/h,65%
2025-05-28 16:01:53.021871+0700,Hồ Chí Minh,53,11.1 km/h,65%
2025-05-28 17:02:10.096866+0700,Hồ Chí Minh,55,9.2 km/h,67%
2025-05-28 18:01:42.724980+0700,Hồ Chí Minh,56,9.2 km/h,67%
2025-05-28 19:02:24.040227+0700,Hồ Chí Minh,56,9.2 km/h,70%
2025-05-28 20:11:03.443082+0700,Hồ Chí Minh,66,9.2 km/h,69%
2025-05-28 21:01:55.929112+0700,Hồ Chí Minh,65,9.2 km/h,69%
2025-05-28 22:01:56.367727+0700,Hồ Chí Minh,53,18.5 km/h,77%
2025-05-28 23:01:59.118563+0700,Hồ Chí Minh,44,11.1 km/h,71%
2025-05-29 00:01:59.104800+0700,Hồ Chí Minh,50,9.2 km/h,74%
2025-05-29 01:02:00.437453+0700,Hồ Chí Minh,49,11.1 km/h,80%
2025-05-29 02:01:37.283427+0700,Hồ Chí Minh,49,11.1 km/h,80%
2025-05-29 03:01:51.164178+0700,Hồ Chí Minh,33,16.7 km/h,89%
2025-05-29 04:01:45.405073+0700,Hồ Chí Minh,11,9.2 km/h,88%
2025-05-29 05:01:39.023079+0700,Hồ Chí Minh,11,13.0 km/h,89%
2025-05-29 06:01:55.402793+0700,Hồ Chí Minh,17,13.0 km/h,89%
2025-05-29 07:04:48.939837+0700,Hồ Chí Minh,33,5.5 km/h,89%
2025-05-29 08:29:14.767401+0700,Hồ Chí Minh,58,11.1 km/h,88%
2025-05-29 09:31:15.364846+0700,Hồ Chí Minh,81,3.7 km/h,89%
2025-05-29 10:20:48.016651+0700,Hồ Chí Minh,90,5.5 km/h,84%
2025-05-29 11:04:11.316498+0700,Hồ Chí Minh,90,5.5 km/h,79%
2025-05-29 12:01:52.919596+0700,Hồ Chí Minh,86,9.2 km/h,79%
2025-05-29 13:02:02.374597+0700,Hồ Chí Minh,115,3.7 km/h,70%
2025-05-29 14:01:50.019658+0700,Hồ Chí Minh,110,3.7 km/h,70%
2025-05-29 15:02:04.889411+0700,Hồ Chí Minh,88,3.7 km/h,62%
2025-05-29 16:01:51.844391+0700,Hồ Chí Minh,64,13.0 km/h,74%
2025-05-29 17:01:59.784555+0700,Hồ Chí Minh,39,20.4 km/h,76%
2025-05-29 18:01:37.584395+0700,Hồ Chí Minh,38,14.8 km/h,81%
2025-05-29 19:02:11.905861+0700,Hồ Chí Minh,39,14.8 km/h,89%
2025-05-29 20:10:05.407665+0700,Hồ Chí Minh,33,9.2 km/h,89%
2025-05-29 21:01:45.174205+0700,Hồ Chí Minh,33,11.1 km/h,90%
2025-05-29 22:01:57.249838+0700,Hồ Chí Minh,33,16.7 km/h,89%
2025-05-29 23:01:41.806905+0700,Hồ Chí Minh,30,16.7 km/h,89%
2025-05-30 00:01:45.326534+0700,Hồ Chí Minh,27,7.4 km/h,89%
2025-05-30 01:01:54.122834+0700,Hồ Chí Minh,39,9.2 km/h,89%
2025-05-30 02:01:51.662524+0700,Hồ Chí Minh,50,9.2 km/h,89%
2025-05-30 03:01:55.321502+0700,Hồ Chí Minh,71,11.1 km/h,89%
2025-05-30 04:02:58.361392+0700,Hồ Chí Minh,55,11.1 km/h,89%
2025-05-30 05:01:37.047123+0700,Hồ Chí Minh,50,11.1 km/h,87%
2025-05-30 06:01:46.798342+0700,Hồ Chí Minh,38,5.5 km/h,87%
2025-05-30 07:05:01.039310+0700,Hồ Chí Minh,47,5.5 km/h,82%
2025-05-30 08:29:15.036646+0700,Hồ Chí Minh,68,3.7 km/h,78%
2025-05-30 09:30:46.933099+0700,Hồ Chí Minh,68,8.0 km/h,76%
2025-05-30 10:19:40.067949+0700,Hồ Chí Minh,68,16.1 km/h,70%
2025-05-30 11:03:37.384435+0700,Hồ Chí Minh,68,14.8 km/h,70%
2025-05-30 12:01:52.883525+0700,Hồ Chí Minh,66,14.8 km/h,70%
2025-05-30 13:01:58.659385+0700,Hồ Chí Minh,60,13.0 km/h,66%
2025-05-30 14:01:44.079085+0700,Hồ Chí Minh,49,13.0 km/h,66%
2025-05-30 15:01:50.687255+0700,Hồ Chí Minh,33,9.2 km/h,61%
2025-05-30 16:01:43.358951+0700,Hồ Chí Minh,38,9.2 km/h,61%
2025-05-30 17:01:48.722791+0700,Hồ Chí Minh,39,9.2 km/h,65%
2025-05-30 18:01:45.730513+0700,Hồ Chí Minh,56,9.2 km/h,65%
2025-05-30 19:02:12.709318+0700,Hồ Chí Minh,62,14.8 km/h,72%
2025-05-30 20:10:15.892623+0700,Hồ Chí Minh,66,14.8 km/h,78%
2025-05-30 21:01:52.615088+0700,Hồ Chí Minh,66,24.1 km/h,76%
2025-05-30 22:01:50.394609+0700,Hồ Chí Minh,64,20.4 km/h,76%
2025-05-30 23:01:54.351318+0700,Hồ Chí Minh,56,18.5 km/h,76%
2025-05-31 00:01:35.330929+0700,Hồ Chí Minh,53,18.5 km/h,76%
2025-05-31 01:01:52.477035+0700,Hồ Chí Minh,50,20.4 km/h,74%
2025-05-31 02:01:41.568954+0700,Hồ Chí Minh,44,20.4 km/h,74%
2025-05-31 03:01:55.657365+0700,Hồ Chí Minh,44,14.8 km/h,75%
2025-05-31 04:01:36.490624+0700,Hồ Chí Minh,39,14.8 km/h,75%
2025-05-31 05:01:42.193017+0700,Hồ Chí Minh,33,13.0 km/h,74%
2025-05-31 06:01:35.795513+0700,Hồ Chí Minh,44,9.2 km/h,75%
2025-05-31 07:04:47.791730+0700,Hồ Chí Minh,60,5.5 km/h,76%
2025-05-31 08:29:12.714843+0700,Hồ Chí Minh,66,13.0 km/h,75%
2025-05-31 09:30:06.989954+0700,Hồ Chí Minh,68,11.1 km/h,72%
2025-05-31 10:19:15.444124+0700,Hồ Chí Minh,58,16.7 km/h,74%
2025-05-31 11:02:55.134271+0700,Hồ Chí Minh,58,25.9 km/h,70%
2025-05-31 12:01:46.025287+0700,Hồ Chí Minh,50,25.9 km/h,70%
2025-05-31 13:02:03.026896+0700,Hồ Chí Minh,47,13.0 km/h,72%
2025-05-31 14:01:55.330547+0700,Hồ Chí Minh,44,13.0 km/h,72%
2025-05-31 15:01:59.193508+0700,Hồ Chí Minh,44,27.8 km/h,83%
2025-05-31 16:01:48.596474+0700,Hồ Chí Minh,33,14.8 km/h,78%
2025-05-31 17:01:51.622161+0700,Hồ Chí Minh,28,14.8 km/h,78%
2025-05-31 18:01:21.116371+0700,Hồ Chí Minh,33,13.0 km/h,78%
2025-05-31 19:02:18.841056+0700,Hồ Chí Minh,44,7.4 km/h,75%
2025-05-31 20:07:44.908494+0700,Hồ Chí Minh,49,11.1 km/h,76%
2025-05-31 21:01:41.558902+0700,Hồ Chí Minh,53,11.1 km/h,76%
2025-05-31 22:01:35.263944+0700,Hồ Chí Minh,55,3.7 km/h,76%
2025-05-31 23:01:37.618493+0700,Hồ Chí Minh,60,3.7 km/h,76%
2025-06-01 00:01:47.473249+0700,Hồ Chí Minh,72,5.5 km/h,77%
2025-06-01 01:01:45.369593+0700,Hồ Chí Minh,90,3.7 km/h,82%
2025-06-01 02:01:35.930549+0700,Hồ Chí Minh,92,3.7 km/h,82%
2025-06-01 03:01:36.545731+0700,Hồ Chí Minh,98,1.8 km/h,80%
2025-06-01 04:01:43.578250+0700,Hồ Chí Minh,106,3.7 km/h,83%
2025-06-01 05:01:53.353916+0700,Hồ Chí Minh,103,5.5 km/h,81%
2025-06-01 06:01:55.359073+0700,Hồ Chí Minh,110,5.5 km/h,81%
2025-06-01 07:06:11.036391+0700,Hồ Chí Minh,124,6.4 km/h,81%
2025-06-01 08:30:06.424222+0700,Hồ Chí Minh,99,11.1 km/h,79%
2025-06-01 09:43:26.152029+0700,Hồ Chí Minh,79,18.5 km/h,76%
2025-06-01 10:29:58.084925+0700,Hồ Chí Minh,71,16.7 km/h,70%
2025-06-01 11:13:15.963211+0700,Hồ Chí Minh,55,13.0 km/h,68%
2025-06-01 12:02:14.350176+0700,Hồ Chí Minh,55,14.8 km/h,65%
2025-06-01 13:01:54.941772+0700,Hồ Chí Minh,52,18.5 km/h,62%
2025-06-01 14:01:45.089288+0700,Hồ Chí Minh,52,18.5 km/h,63%
2025-06-01 15:01:53.564235+0700,Hồ Chí Minh,50,20.4 km/h,61%
2025-06-01 16:01:48.617821+0700,Hồ Chí Minh,50,22.5 km/h,63%
2025-06-01 17:01:40.117266+0700,Hồ Chí Minh,53,16.7 km/h,63%
2025-06-01 18:01:36.348555+0700,Hồ Chí Minh,55,16.7 km/h,63%
2025-06-01 19:02:00.407881+0700,Hồ Chí Minh,64,18.5 km/h,74%
2025-06-01 20:08:02.258408+0700,Hồ Chí Minh,44,14.8 km/h,100%
2025-06-01 21:01:32.283836+0700,Hồ Chí Minh,38,7.4 km/h,100%
2025-06-01 22:01:38.287940+0700,Hồ Chí Minh,39,7.4 km/h,100%
2025-06-01 23:01:41.651618+0700,Hồ Chí Minh,49,7.4 km/h,85%
2025-06-02 00:01:42.238302+0700,Hồ Chí Minh,50,5.5 km/h,81%
2025-06-02 01:01:50.239399+0700,Hồ Chí Minh,49,3.7 km/h,82%
2025-06-02 02:01:47.557196+0700,Hồ Chí Minh,47,3.7 km/h,82%
2025-06-02 03:01:54.352489+0700,Hồ Chí Minh,52,7.4 km/h,83%
2025-06-02 04:01:41.736905+0700,Hồ Chí Minh,57,7.4 km/h,83%
2025-06-02 05:01:49.454345+0700,Hồ Chí Minh,63,11.1 km/h,84%
2025-06-02 06:01:40.610401+0700,Hồ Chí Minh,66,11.1 km/h,84%
2025-06-02 07:05:19.847837+0700,Hồ Chí Minh,68,11.1 km/h,83%
2025-06-02 08:29:33.624724+0700,Hồ Chí Minh,69,16.7 km/h,79%
2025-06-02 09:33:46.851423+0700,Hồ Chí Minh,68,18.5 km/h,76%
2025-06-02 10:25:46.848182+0700,Hồ Chí Minh,68,22.2 km/h,75%
2025-06-02 11:07:55.531757+0700,Hồ Chí Minh,67,22.2 km/h,71%
2025-06-02 12:02:42.041179+0700,Hồ Chí Minh,66,20.4 km/h,69%
2025-06-02 13:01:54.234477+0700,Hồ Chí Minh,62,22.2 km/h,70%
2025-06-02 14:02:06.135995+0700,Hồ Chí Minh,64,11.3 km/h,68%
2025-06-02 15:02:18.115001+0700,Hồ Chí Minh,64,24.1 km/h,84%
2025-06-02 16:01:58.685675+0700,Hồ Chí Minh,64,5.5 km/h,83%
2025-06-02 17:01:50.012722+0700,Hồ Chí Minh,64,5.5 km/h,83%
2025-06-02 18:01:48.880563+0700,Hồ Chí Minh,71,9.2 km/h,94%
2025-06-02 19:02:35.689811+0700,Hồ Chí Minh,73,7.4 km/h,94%
2025-06-02 20:11:05.856755+0700,Hồ Chí Minh,79,9.2 km/h,94%
2025-06-02 21:01:48.073722+0700,Hồ Chí Minh,78,9.2 km/h,94%
2025-06-02 22:01:46.365913+0700,Hồ Chí Minh,92,7.4 km/h,85%
2025-06-02 23:02:07.488882+0700,Hồ Chí Minh,92,6.4 km/h,84%
2025-06-03 00:02:17.181658+0700,Hồ Chí Minh,98,3.7 km/h,85%
2025-06-03 01:01:55.134890+0700,Hồ Chí Minh,113,5.5 km/h,86%
2025-06-03 02:01:40.609415+0700,Hồ Chí Minh,149,5.5 km/h,86%
2025-06-03 03:01:53.131430+0700,Hồ Chí Minh,152,3.7 km/h,85%
2025-06-03 04:01:43.760205+0700,Hồ Chí Minh,156,3.2 km/h,85%
2025-06-03 05:01:48.400424+0700,Hồ Chí Minh,157,4.8 km/h,86%
2025-06-03 06:01:48.939347+0700,Hồ Chí Minh,153,4.8 km/h,86%
2025-06-03 07:04:52.209000+0700,Hồ Chí Minh,151,3.7 km/h,81%
2025-06-03 08:29:23.553478+0700,Hồ Chí Minh,138,4.8 km/h,79%
2025-06-03 09:31:35.211155+0700,Hồ Chí Minh,134,3.7 km/h,84%
2025-06-03 10:22:08.986460+0700,Hồ Chí Minh,52,29.6 km/h,94%
2025-06-03 11:05:34.965584+0700,Hồ Chí Minh,52,20.4 km/h,89%
2025-06-03 12:01:55.761957+0700,Hồ Chí Minh,49,22.2 km/h,83%
2025-06-03 13:01:59.451078+0700,Hồ Chí Minh,39,25.9 km/h,74%
2025-06-03 14:01:59.178456+0700,Hồ Chí Minh,33,20.4 km/h,78%
2025-06-03 15:02:02.914172+0700,Hồ Chí Minh,28,18.5 km/h,78%
2025-06-03 16:02:04.568823+0700,Hồ Chí Minh,33,16.7 km/h,79%
2025-06-03 17:01:52.656119+0700,Hồ Chí Minh,44,16.7 km/h,78%
2025-06-03 18:01:43.154970+0700,Hồ Chí Minh,50,16.7 km/h,78%
2025-06-03 19:02:16.799498+0700,Hồ Chí Minh,55,13.0 km/h,80%
2025-06-03 20:11:42.672331+0700,Hồ Chí Minh,62,14.8 km/h,81%
2025-06-03 21:01:58.859733+0700,Hồ Chí Minh,62,5.5 km/h,81%
2025-06-03 22:01:59.207163+0700,Hồ Chí Minh,62,9.2 km/h,81%
2025-06-03 23:02:01.572779+0700,Hồ Chí Minh,64,7.4 km/h,80%
2025-06-04 00:02:27.456389+0700,Hồ Chí Minh,68,11.1 km/h,82%
2025-06-04 01:02:04.317714+0700,Hồ Chí Minh,62,9.2 km/h,83%
2025-06-04 02:01:39.625222+0700,Hồ Chí Minh,62,9.2 km/h,83%
2025-06-04 03:02:03.772342+0700,Hồ Chí Minh,64,9.2 km/h,84%
2025-06-04 04:01:44.504702+0700,Hồ Chí Minh,62,3.7 km/h,85%
2025-06-04 05:01:56.198808+0700,Hồ Chí Minh,64,3.7 km/h,85%
2025-06-04 06:01:39.035263+0700,Hồ Chí Minh,64,5.5 km/h,86%
2025-06-04 07:04:52.402571+0700,Hồ Chí Minh,66,7.4 km/h,84%
2025-06-04 08:29:32.382293+0700,Hồ Chí Minh,66,9.2 km/h,78%
2025-06-04 09:31:43.533421+0700,Hồ Chí Minh,71,11.3 km/h,74%
2025-06-04 10:22:29.913110+0700,Hồ Chí Minh,71,11.1 km/h,72%
2025-06-04 11:05:42.834352+0700,Hồ Chí Minh,71,14.8 km/h,68%
2025-06-04 12:01:51.302726+0700,Hồ Chí Minh,64,14.8 km/h,66%
2025-06-04 13:01:59.249773+0700,Hồ Chí Minh,58,11.1 km/h,66%
2025-06-04 14:01:46.565312+0700,Hồ Chí Minh,56,11.1 km/h,66%
2025-06-04 15:01:55.115847+0700,Hồ Chí Minh,58,14.8 km/h,79%
2025-06-04 16:01:49.248952+0700,Hồ Chí Minh,58,7.4 km/h,83%
2025-06-04 17:02:12.153800+0700,Hồ Chí Minh,55,11.1 km/h,89%
2025-06-04 18:01:49.469785+0700,Hồ Chí Minh,56,3.7 km/h,89%
2025-06-04 19:02:08.021901+0700,Hồ Chí Minh,62,3.7 km/h,80%
2025-06-04 20:12:07.109579+0700,Hồ Chí Minh,82,4.8 km/h,78%
2025-06-04 21:01:48.536375+0700,Hồ Chí Minh,86,4.8 km/h,78%
2025-06-04 22:11:43.281997+0700,Hồ Chí Minh,102,14.8 km/h,82%
2025-06-04 23:02:56.558674+0700,Hồ Chí Minh,99,16.7 km/h,83%
2025-06-05 00:01:59.737005+0700,Hồ Chí Minh,93,11.1 km/h,84%
2025-06-05 01:01:53.703521+0700,Hồ Chí Minh,103,9.2 km/h,84%
2025-06-05 02:01:38.925428+0700,Hồ Chí Minh,99,9.2 km/h,84%
2025-06-05 03:01:48.251231+0700,Hồ Chí Minh,95,1.8 km/h,85%
2025-06-05 04:01:43.614829+0700,Hồ Chí Minh,97,5.5 km/h,85%
2025-06-05 05:01:50.403548+0700,Hồ Chí Minh,112,5.5 km/h,85%
2025-06-05 06:01:41.595187+0700,Hồ Chí Minh,124,3.7 km/h,85%
2025-06-05 08:29:35.359266+0700,Hồ Chí Minh,93,7.4 km/h,80%
2025-06-05 09:31:23.328828+0700,Hồ Chí Minh,79,13.0 km/h,73%
2025-06-05 10:22:33.607945+0700,Hồ Chí Minh,69,18.5 km/h,70%
2025-06-05 11:06:02.682527+0700,Hồ Chí Minh,65,16.7 km/h,68%
2025-06-05 12:01:53.341242+0700,Hồ Chí Minh,62,16.7 km/h,70%
2025-06-05 13:02:05.655078+0700,Hồ Chí Minh,60,18.5 km/h,67%
2025-06-05 14:02:00.423258+0700,Hồ Chí Minh,58,14.8 km/h,59%
2025-06-05 15:01:51.834583+0700,Hồ Chí Minh,58,18.5 km/h,70%
2025-06-05 16:01:55.355570+0700,Hồ Chí Minh,58,18.5 km/h,70%
2025-06-05 17:01:49.345261+0700,Hồ Chí Minh,60,18.5 km/h,67%
2025-06-05 18:02:00.496989+0700,Hồ Chí Minh,62,14.8 km/h,70%
2025-06-05 19:02:22.271868+0700,Hồ Chí Minh,75,14.8 km/h,70%
2025-06-05 20:10:49.952768+0700,Hồ Chí Minh,127,13.0 km/h,74%
2025-06-05 21:01:54.523803+0700,Hồ Chí Minh,128,16.7 km/h,73%
2025-06-05 22:02:00.209702+0700,Hồ Chí Minh,142,22.2 km/h,74%
2025-06-05 23:01:53.483996+0700,Hồ Chí Minh,134,20.4 km/h,76%
2025-06-06 00:01:42.933603+0700,Hồ Chí Minh,108,18.5 km/h,78%
2025-06-06 02:01:59.440602+0700,Hồ Chí Minh,88,14.8 km/h,82%
2025-06-06 03:02:09.041071+0700,Hồ Chí Minh,73,13.0 km/h,83%
2025-06-06 04:01:56.656907+0700,Hồ Chí Minh,68,14.8 km/h,84%
2025-06-06 05:01:40.181657+0700,Hồ Chí Minh,64,14.8 km/h,84%
2025-06-06 06:01:56.949045+0700,Hồ Chí Minh,62,13.0 km/h,85%
2025-06-06 07:04:50.569271+0700,Hồ Chí Minh,69,11.1 km/h,81%
2025-06-06 08:29:24.209678+0700,Hồ Chí Minh,66,16.7 km/h,79%
2025-06-06 09:31:28.157451+0700,Hồ Chí Minh,62,18.5 km/h,74%
2025-06-06 10:22:21.859912+0700,Hồ Chí Minh,59,18.5 km/h,70%
2025-06-06 11:05:12.186133+0700,Hồ Chí Minh,59,20.4 km/h,70%
2025-06-06 12:01:49.486293+0700,Hồ Chí Minh,55,20.4 km/h,70%
2025-06-06 13:01:56.621153+0700,Hồ Chí Minh,55,20.4 km/h,67%
2025-06-06 14:02:04.220408+0700,Hồ Chí Minh,58,20.4 km/h,64%
2025-06-06 15:02:05.155426+0700,Hồ Chí Minh,56,18.5 km/h,67%
2025-06-06 16:01:45.138913+0700,Hồ Chí Minh,56,27.8 km/h,69%
2025-06-06 17:01:57.890758+0700,Hồ Chí Minh,60,20.4 km/h,68%
2025-06-06 18:01:52.898549+0700,Hồ Chí Minh,61,20.4 km/h,68%
2025-06-06 19:02:19.350469+0700,Hồ Chí Minh,69,9.2 km/h,76%
2025-06-06 20:09:59.384203+0700,Hồ Chí Minh,67,9.2 km/h,81%
2025-06-06 21:01:43.876380+0700,Hồ Chí Minh,68,11.1 km/h,82%
2025-06-06 22:01:53.842851+0700,Hồ Chí Minh,85,1.8 km/h,79%
2025-06-06 23:02:02.830465+0700,Hồ Chí Minh,82,3.7 km/h,79%
2025-06-07 00:01:53.165798+0700,Hồ Chí Minh,79,3.7 km/h,79%
2025-06-07 01:01:54.331233+0700,Hồ Chí Minh,86,5.5 km/h,80%
2025-06-07 02:01:31.658423+0700,Hồ Chí Minh,98,11.1 km/h,81%
2025-06-07 03:01:53.285801+0700,Hồ Chí Minh,96,11.1 km/h,83%
2025-06-07 04:01:49.033439+0700,Hồ Chí Minh,91,11.1 km/h,83%
2025-06-07 05:01:38.181903+0700,Hồ Chí Minh,93,11.1 km/h,85%
2025-06-07 06:01:44.194854+0700,Hồ Chí Minh,84,11.1 km/h,85%
2025-06-07 07:04:50.680027+0700,Hồ Chí Minh,72,11.1 km/h,84%
2025-06-07 08:29:20.669221+0700,Hồ Chí Minh,67,11.1 km/h,80%
2025-06-07 09:30:56.689428+0700,Hồ Chí Minh,64,16.7 km/h,75%
2025-06-07 10:20:42.306328+0700,Hồ Chí Minh,64,16.7 km/h,71%
2025-06-07 11:02:51.478819+0700,Hồ Chí Minh,64,20.4 km/h,71%
2025-06-07 12:01:44.609469+0700,Hồ Chí Minh,62,16.7 km/h,70%
2025-06-07 13:01:45.685011+0700,Hồ Chí Minh,60,14.8 km/h,72%
2025-06-07 14:01:36.625861+0700,Hồ Chí Minh,60,14.8 km/h,72%
2025-06-07 15:01:47.534977+0700,Hồ Chí Minh,62,11.1 km/h,79%
2025-06-07 16:01:50.116957+0700,Hồ Chí Minh,62,11.1 km/h,100%
2025-06-07 17:01:48.735935+0700,Hồ Chí Minh,58,11.1 km/h,100%
2025-06-07 18:01:41.484672+0700,Hồ Chí Minh,69,7.4 km/h,89%
2025-06-07 19:01:55.061892+0700,Hồ Chí Minh,73,5.5 km/h,84%
2025-06-07 20:07:38.882494+0700,Hồ Chí Minh,89,9.2 km/h,83%
2025-06-07 21:01:33.217136+0700,Hồ Chí Minh,88,9.2 km/h,83%
2025-06-07 22:01:44.972722+0700,Hồ Chí Minh,90,11.1 km/h,82%
2025-06-07 23:01:48.846692+0700,Hồ Chí Minh,81,13.0 km/h,82%
